0.080565,7.137,3.5459
0.080565,7.137,3.5743
0.054642,6.992,3.6594
0.0425,6.992,3.6798
0.030987,7.137,3.7187
0.030357,6.992,3.7496
0.030357,6.992,3.8375
0.0425,6.992,3.858
0.030357,6.992,3.8866
0.0059507,6.853,3.926
-0.030357,6.992,3.9517
-0.0059507,6.853,4.0426
-0.0059507,6.853,4.0706
-0.0058352,6.72,4.1039
0.0059507,6.853,4.1621
0.017852,6.853,4.2436
0.0059507,6.853,4.2657
0.029176,6.72,4.2936
0.0058352,6.72,4.3651
0.017506,6.72,4.4401
0.029176,6.72,4.4638
0.029176,6.72,4.4891
0.051516,6.592,4.5673
0.062965,6.592,4.6295
0.074413,6.592,4.6551
0.10671,6.468,4.7342
0.084246,6.468,4.7679
0.11794,6.468,4.8345
0.10475,6.349,4.8608
0.12452,6.235,4.893
0.1268,6.349,4.9228
0.13535,6.235,4.958
0.13535,6.235,5.003
0.14618,6.235,5.0305
0.14358,6.124,5.0556
0.13294,6.124,5.0884
0.14358,6.124,5.1196
0.15154,6.018,5.1533
0.14109,6.018,5.1994
0.13868,5.915,5.2392
0.13868,5.915,5.2672
0.13633,5.815,5.2949
0.11614,5.815,5.3557
0.11614,5.815,5.3877
0.12415,5.719,5.4269
0.12415,5.719,5.4517
0.12415,5.719,5.5021
0.12213,5.626,5.5305
0.12977,5.535,5.5555
0.12016,5.535,5.6381
0.11054,5.535,5.6711
0.12773,5.448,5.7316
0.11827,5.448,5.7702
0.13507,5.364,5.7986
0.13301,5.282,5.8266
0.14906,5.202,5.9034
0.16466,5.125,5.9306
0.18246,5.125,5.9562
0.17102,5.05,6.0286
0.17102,5.05,6.0526
0.18583,4.977,6.0926
0.18318,4.906,6.1188
0.19745,4.838,6.1577
0.18904,4.838,6.1879
0.18643,4.771,6.2229
0.18643,4.771,6.2623
0.18643,4.771,6.2943
0.18389,4.706,6.3198
0.20287,4.581,6.3664
0.18451,4.521,6.4032
0.16881,4.521,6.4322
0.16095,4.521,6.4577
0.14921,4.406,6.4919
0.14156,4.406,6.5296
0.14731,4.35,6.5671
0.13056,4.296,6.5946
0.11564,4.296,6.625
0.1274,4.192,6.7012
0.11869,4.142,6.7281
0.1115,4.142,6.7642
0.11018,4.093,6.7994
0.10307,4.093,6.8307
0.088852,4.093,6.8762
0.10762,3.998,6.9049
0.099518,3.952,6.9308
0.10517,3.907,6.9561
0.10517,3.907,6.9959
0.10949,3.821,7.0205
0.12141,3.779,7.0652
0.13308,3.738,7.1031
0.13662,3.659,7.1284
0.11634,3.621,7.1651
0.12756,3.583,7.1908
0.12756,3.583,7.2211
0.1324,3.546,7.2712
0.11165,3.475,7.2996
0.11768,3.475,7.3673
0.1165,3.44,7.3879
0.10837,3.373,7.4164
0.10154,3.341,7.4435
0.094819,3.309,7.4711
0.069814,3.216,7.5356
0.058097,3.186,7.561
0.04112,3.157,7.594
0.024234,3.101,7.6306
0.018679,3.073,7.6596
0.013342,3.073,7.6944
0.0025989,2.993,7.7298
-0.0076639,2.942,7.7638
-0.017882,2.942,7.7881
-0.022421,2.869,7.8312
-0.041997,2.845,7.8699
-0.051459,2.822,7.8995
-0.06993,2.777,7.9347
-0.074133,2.754,7.9627
-0.0871,2.711,7.989
-0.099656,2.669,8.0235
-0.10273,2.629,8.0669
-0.11016,2.589,8.0968
-0.11213,2.532,8.1296
-0.10974,2.478,8.1642
-0.12092,2.443,8.1883
-0.12255,2.392,8.2298
-0.12495,2.359,8.2692
-0.1273,2.327,8.3098
-0.14459,2.281,8.3416
-0.15151,2.266,8.3724
-0.16231,2.252,8.403
-0.16794,2.223,8.4339
-0.20131,2.208,8.4641
-0.19029,1.873,8.4943
-0.19005,2.167,8.5383
-0.20378,2.153,8.5652
-0.23971,2.14,8.5905
-0.24564,2.127,8.6207
-0.24781,2.114,8.6615
-0.27015,2.088,8.6889
-0.29383,2.076,8.7294
-0.30991,2.063,8.7612
-0.33857,2.063,8.7985
-0.37578,2.051,8.8354
-0.40899,2.039,8.8738
-0.44531,2.027,8.9021
-0.46995,2.027,8.9274
-0.49516,2.015,8.9579
-0.52065,1.992,9.0054
-0.54199,1.969,9.0394
-0.57989,1.947,9.0719
-0.58997,1.958,9.1038
-0.6137,1.947,9.1381
-0.5905,1.833,9.1678
-0.61293,1.843,9.2054
-0.62816,1.804,9.2336
-0.67178,1.795,9.259
-0.66221,1.786,9.3026
-0.68665,1.777,9.3306
-0.71695,1.768,9.3571
-0.74004,1.75,9.3934
