0.19615,7.287,3.5861
0.17453,7.444,3.6087
0.1616,7.444,3.6365
0.15819,7.287,3.716
0.1616,7.444,3.7456
0.15819,7.287,3.7727
0.15819,7.287,3.7993
0.15819,7.287,3.8269
0.14553,7.287,3.8632
0.13288,7.287,3.9048
0.14553,7.287,3.9382
0.14553,7.287,3.9701
0.12022,7.287,4.0006
0.13288,7.287,4.0365
0.12022,7.287,4.0692
0.10757,7.287,4.1
0.10757,7.287,4.1352
0.094913,7.287,4.1672
0.069603,7.287,4.198
0.056948,7.287,4.2335
0.082258,7.287,4.2616
0.018983,7.287,4.2903
0.044293,7.287,4.3346
0.018983,7.287,4.3617
0.031638,7.287,4.3985
0.056948,7.287,4.4295
0.055776,7.137,4.4646
0.018983,7.287,4.5115
0.0061973,7.137,4.5401
0.018592,7.137,4.5669
0.018592,7.137,4.5947
0.018592,7.137,4.6295
0.030987,7.137,4.67
0.018592,7.137,4.6951
0.018592,7.137,4.7374
0.055776,7.137,4.7753
0.030987,7.137,4.8019
0.030357,6.992,4.8389
0.077359,6.853,4.8683
0.054642,6.992,4.8958
0.066785,6.992,4.9325
0.065458,6.853,4.9648
0.099198,6.72,5.0001
0.099198,6.72,5.0359
0.097309,6.592,5.065
0.099198,6.72,5.1085
0.10876,6.592,5.1397
0.12021,6.592,5.171
0.12021,6.592,5.2095
0.12918,6.468,5.2379
0.12021,6.592,5.2637
0.14041,6.468,5.297
0.12918,6.468,5.3282
0.13783,6.349,5.3619
0.1268,6.349,5.3979
0.12452,6.235,5.4278
0.14618,6.235,5.47
0.13294,6.124,5.5004
0.13294,6.124,5.5281
0.11167,6.124,5.5633
0.13064,6.018,5.6002
0.10974,6.018,5.6305
0.10974,6.018,5.6627
0.10786,5.915,5.6979
0.11813,5.915,5.7372
0.095938,5.815,5.7711
0.11614,5.815,5.7997
0.095938,5.815,5.83
0.10604,5.815,5.8708
0.084422,5.719,5.8967
0.094354,5.719,5.9369
0.10259,5.626,5.9632
0.083049,5.626,6.0033
0.10259,5.626,6.0294
0.10093,5.535,6.0616
0.10093,5.535,6.0975
0.091318,5.535,6.1347
0.11644,5.364,6.1842
0.14439,5.364,6.2113
0.16053,5.282,6.2402
0.1581,5.202,6.2663
0.17617,5.202,6.2995
0.17617,5.202,6.3323
0.17356,5.125,6.3601
0.17979,5.05,6.3987
0.17102,5.05,6.4317
0.19733,5.05,6.4646
0.18583,4.977,6.4966
0.1917,4.906,6.5272
0.18064,4.838,6.5739
0.18643,4.771,6.6055
0.18643,4.771,6.633
0.18389,4.706,6.6638
0.18143,4.643,6.7021
0.18451,4.521,6.7326
0.16095,4.521,6.7752
0.16095,4.521,6.8062
0.15686,4.406,6.8375
0.14731,4.35,6.8743
0.14731,4.35,6.9012
0.17533,4.296,6.93
0.15106,4.243,6.961
0.16185,4.142,7.0006
0.13308,4.142,7.0395
0.14027,4.142,7.0689
0.12439,4.093,7.0956
0.14233,3.998,7.1304
0.13539,3.998,7.176
0.13383,3.952,7.2087
0.12552,3.907,7.2353
0.1294,3.821,7.2688
0.13454,3.779,7.303
0.15255,3.738,7.3311
0.16664,3.621,7.3678
0.17112,3.583,7.3974
0.17734,3.583,7.4345
0.17373,3.51,7.4625
0.15993,3.475,7.5046
0.15832,3.44,7.5421
0.15832,3.44,7.569
0.14796,3.341,7.6016
0.15803,3.309,7.6426
0.14654,3.309,7.6744
0.14512,3.277,7.7085
0.13684,3.216,7.7425
0.12336,3.157,7.774
0.12117,3.101,7.8058
0.10407,3.073,7.8408
0.085764,2.993,7.8724
0.069561,2.967,7.9028
0.053192,2.917,7.9421
0.037681,2.893,7.9703
0.0074738,2.869,8.0009
-0.0024305,2.799,8.0341
-0.016879,2.777,8.063
-0.026105,2.733,8.1086
-0.039709,2.69,8.1368
-0.048669,2.669,8.1623
-0.065699,2.609,8.2072
-0.08318,2.589,8.2423
-0.10854,2.551,8.2747
-0.12006,2.514,8.3047
-0.13986,2.478,8.3335
-0.1591,2.443,8.3752
-0.18486,2.392,8.4052
-0.1946,2.359,8.4315
-0.22284,2.312,8.4648
-0.24596,2.266,8.5054
-0.26831,2.223,8.5492
-0.28767,2.194,8.5759
-0.30099,2.153,8.6043
-0.32519,2.14,8.6367
-0.31288,1.969,8.6748
-0.39467,2.114,8.7043
-0.43967,2.101,8.7337
-0.48852,2.076,8.76
-0.45322,2.063,8.8112
-0.47908,2.051,8.8591
-0.50515,2.027,8.9022
-0.54001,2.039,8.9306
-0.57204,2.027,8.9662
-0.6178,2.027,9.0078
-0.67877,1.969,9.0355
-0.70093,2.003,9.0668
-0.73662,2.015,9.1075
-0.77664,1.992,9.1368
-0.80778,1.992,9.1654
-0.83949,1.969,9.2001
-0.8756,1.958,9.2322
-0.91126,1.947,9.2663
