-0.11794,6.468,3.5361
-0.1431,6.592,3.5617
-0.15455,6.592,3.5913
-0.16287,6.468,3.6185
-0.15455,6.592,3.6466
-0.15455,6.592,3.6777
-0.13165,6.592,3.7097
-0.15455,6.592,3.7451
-0.15755,6.72,3.7797
-0.14588,6.72,3.8077
-0.1431,6.592,3.8436
-0.15755,6.72,3.8832
-0.14877,6.853,3.9207
-0.14877,6.853,3.9563
-0.16067,6.853,3.9872
-0.12496,6.853,4.0255
-0.14877,6.853,4.0503
-0.15179,6.992,4.0812
-0.14877,6.853,4.1153
-0.17257,6.853,4.1498
-0.14877,6.853,4.1904
-0.14877,6.853,4.2219
-0.15179,6.992,4.2531
-0.16067,6.853,4.2888
-0.14877,6.853,4.3227
-0.16393,6.992,4.3524
-0.14877,6.853,4.3842
-0.14877,6.853,4.414
-0.14877,6.853,4.4483
-0.13687,6.853,4.4873
-0.12496,6.853,4.5147
-0.14877,6.853,4.549
-0.12254,6.72,4.5825
-0.12021,6.592,4.6239
-0.14877,6.853,4.6616
-0.15755,6.72,4.6952
-0.16922,6.72,4.7252
-0.13165,6.592,4.7525
-0.13165,6.592,4.7887
-0.15455,6.592,4.8202
-0.12918,6.468,4.854
-0.15164,6.468,4.8801
-0.15164,6.468,4.9105
-0.16287,6.468,4.9544
-0.18534,6.468,4.9918
-0.20781,6.468,5.0245
-0.19296,6.349,5.0583
-0.20398,6.349,5.0928
-0.22604,6.349,5.1243
-0.20032,6.235,5.1529
-0.21115,6.235,5.1902
-0.19675,6.124,5.22
-0.21802,6.124,5.2482
-0.20739,6.124,5.2857
-0.22866,6.124,5.3125
-0.2393,6.124,5.3623
-0.21802,6.124,5.3905
-0.21425,6.018,5.4188
-0.2038,6.018,5.4503
-0.17977,5.915,5.4882
-0.17673,5.815,5.5208
-0.17381,5.719,5.5545
-0.17381,5.719,5.5827
-0.17381,5.719,5.6174
-0.14167,5.626,5.6504
-0.15144,5.626,5.6932
-0.14167,5.626,5.7207
-0.16121,5.626,5.7497
-0.1586,5.535,5.7859
-0.13719,5.448,5.8176
-0.15611,5.448,5.853
-0.14439,5.364,5.888
-0.15136,5.282,5.9315
-0.15136,5.282,5.9627
-0.1697,5.282,5.9887
-0.16713,5.202,6.0155
-0.18246,5.125,6.0567
-0.17979,5.05,6.0828
-0.2061,5.05,6.1166
-0.19733,5.05,6.1485
-0.20312,4.977,6.1827
-0.21176,4.977,6.2215
-0.20022,4.906,6.2501
-0.21726,4.906,6.2892
-0.2343,4.906,6.3232
-0.203,4.771,6.3545
-0.21957,4.771,6.3866
-0.20841,4.706,6.4269
-0.21658,4.706,6.4552
-0.20561,4.643,6.4826
-0.19236,4.521,6.5219
-0.18451,4.521,6.55
-0.15889,4.463,6.5882
-0.17439,4.463,6.6224
-0.16451,4.406,6.6576
-0.1604,4.296,6.6904
-0.15294,4.296,6.7236
-0.15106,4.243,6.7493
-0.15106,4.243,6.781
-0.1274,4.192,6.8219
-0.13308,4.142,6.8475
-0.1315,4.093,6.8808
-0.12439,4.093,6.9281
-0.12996,4.045,6.9552
-0.099518,3.952,6.9834
-0.098385,3.907,7.0208
-0.077171,3.864,7.0608
-0.10286,3.821,7.094
-0.10172,3.779,7.1265
-0.10711,3.738,7.1527
-0.10711,3.738,7.1818
-0.10597,3.698,7.2232
-0.11239,3.698,7.2579
-0.098494,3.659,7.2983
-0.084003,3.583,7.3248
-0.090226,3.583,7.3507
-0.089294,3.546,7.3834
-0.070101,3.51,7.4221
-0.069402,3.475,7.4626
-0.056754,3.44,7.4955
-0.056193,3.406,7.5225
-0.043516,3.341,7.5493
-0.020113,3.309,7.5902
-0.0085366,3.277,7.6166
0.047916,3.246,7.656
0.069814,3.216,7.6894
0.051161,3.101,7.7223
0.077383,3.073,7.757
0.10315,3.046,7.7852
0.11695,2.993,7.8159
0.16811,3.073,7.8534
0.152,2.967,7.8878
0.16971,2.917,7.9267
0.18338,2.893,7.957
0.24063,2.917,7.9902
