-0.2415,6.468,3.5577
-0.25274,6.468,3.5909
-0.23706,6.349,3.628
-0.2415,6.468,3.7028
-0.2415,6.468,3.7293
-0.25274,6.468,3.7519
-0.26397,6.468,3.7862
-0.25274,6.468,3.8208
-0.26397,6.468,3.8569
-0.26397,6.468,3.8907
-0.25274,6.468,3.9263
-0.25274,6.468,4.0008
-0.25274,6.468,4.027
-0.25274,6.468,4.0503
-0.24809,6.349,4.0877
-0.25274,6.468,4.1245
-0.25274,6.468,4.1853
-0.25274,6.468,4.2077
-0.2415,6.468,4.2701
-0.22604,6.349,4.2984
-0.23706,6.349,4.3602
-0.21501,6.349,4.3918
-0.22604,6.349,4.4284
-0.24809,6.349,4.4614
-0.20032,6.235,4.517
-0.22198,6.235,4.5387
-0.18612,6.124,4.5983
-0.16485,6.124,4.6302
-0.17548,6.124,4.6972
-0.15421,6.124,4.7208
-0.13064,6.018,4.7508
-0.14109,6.018,4.8258
-0.14109,6.018,4.8487
-0.10974,6.018,4.8925
-0.065642,5.815,4.9282
-0.095938,5.815,4.9862
-0.094354,5.719,5.0079
-0.094354,5.719,5.0339
-0.094354,5.719,5.0882
-0.084422,5.719,5.1105
-0.094354,5.719,5.1422
-0.10259,5.626,5.2029
-0.12213,5.626,5.2318
-0.10093,5.535,5.2976
-0.10881,5.448,5.3353
-0.12576,5.364,5.3683
-0.12576,5.364,5.3953
-0.11644,5.364,5.425
-0.12576,5.364,5.4913
-0.11466,5.282,5.5283
-0.13301,5.282,5.5509
-0.13301,5.282,5.5801
-0.131,5.202,5.6098
-0.14003,5.202,5.6392
-0.12906,5.125,5.6941
-0.13796,5.125,5.725
-0.13594,5.05,5.7536
-0.14471,5.05,5.7834
-0.12533,4.977,5.8285
-0.13206,4.906,5.8984
-0.10502,4.838,5.9198
-0.095285,4.771,5.9478
-0.078714,4.771,5.9947
-0.061296,4.706,6.0348
-0.086999,4.771,6.0675
-0.077641,4.706,6.1021
-0.085814,4.706,6.1301
-0.068538,4.643,6.1577
-0.076602,4.643,6.1937
-0.051712,4.581,6.2235
-0.058886,4.521,6.2562
-0.074589,4.521,6.3
-0.065881,4.463,6.3371
-0.042085,4.406,6.3697
-0.057388,4.406,6.3957
-0.048495,4.296,6.4311
-0.070877,4.296,6.4574
-0.077371,4.243,6.4916
-0.092108,4.243,6.5373
-0.075529,4.142,6.5702
-0.097109,4.142,6.6034
-0.10307,4.093,6.6365
-0.088852,4.093,6.672
-0.09596,4.093,6.7036
-0.08781,4.045,6.7319
-0.093733,3.998,6.7622
-0.085791,3.952,6.8007
-0.092655,3.952,6.8271
-0.084815,3.907,6.8599
-0.083881,3.864,6.8998
-0.076312,3.821,6.9274
-0.06891,3.779,6.9576
-0.082036,3.779,6.9901
-0.055179,3.738,7.0275
-0.054589,3.698,7.0573
-0.041304,3.659,7.0958
-0.028001,3.583,7.1383
-0.015556,3.583,7.1707
0.0030791,3.546,7.2044
0.015396,3.546,7.2359
0.015239,3.51,7.2638
0.027157,3.475,7.2955
0.021122,3.475,7.3255
0.026884,3.44,7.3674
0.038448,3.406,7.3931
0.049791,3.373,7.4263
0.055121,3.341,7.4652
0.054593,3.309,7.4939
0.071833,3.309,7.5301
0.065447,3.277,7.5699
0.080984,3.216,7.5964
0.058644,3.216,7.6365
0.06363,3.186,7.6689
0.057568,3.157,7.7026
0.061932,3.101,7.735
0.066124,3.046,7.7772
0.054577,2.993,7.8076
0.064409,2.967,7.8355
0.053192,2.917,7.8657
0.052316,2.869,7.9271
0.046558,2.822,7.9703
0.05104,2.799,7.9986
0.06935,2.754,8.0283
0.049836,2.733,8.0635
0.058395,2.69,8.102
0.057939,2.669,8.1362
0.052505,2.629,8.1653
0.061168,2.609,8.1933
0.065195,2.589,8.226
0.060254,2.57,8.2682
0.068157,2.532,8.3033
0.071523,2.496,8.34
0.083308,2.46,8.3676
0.08637,2.426,8.3937
0.098315,2.409,8.4268
0.10856,2.359,8.4666
0.1241,2.343,8.5082
0.13852,2.312,8.5401
0.15251,2.281,8.5728
0.16622,2.252,8.5984
0.16511,2.237,8.6348
0.17566,2.223,8.6649
0.1848,2.194,8.6986
0.19005,2.167,8.7316
0.19393,2.127,8.7715
0.20376,2.114,8.8007
0.2085,2.088,8.8331
0.20601,2.063,8.8611
0.20715,2.039,8.8943
0.20821,2.015,8.9359
0.20803,1.98,8.968
0.21471,1.947,8.9949
0.20226,1.925,9.0283
0.20111,1.883,9.068
0.19251,1.863,9.1046
0.19059,1.814,9.132
0.17925,1.795,9.1665
0.17688,1.741,9.2058
0.16393,1.732,9.2395
0.15776,1.698,9.2727
0.13237,1.48,9.3066
0.15465,1.634,9.3405
0.14107,1.641,9.3725
0.12154,1.443,9.4036
0.13257,1.574,9.4403
0.12753,1.546,9.4725
0.11142,1.546,9.4979
0.11212,1.519,9.5472
0.12473,1.512,9.5735
0.12774,1.486,9.6002
0.13908,1.443,9.6327
0.13619,1.413,9.6658
0.1359,1.385,9.6973
0.13266,1.352,9.7308
0.13141,1.316,9.7643
0.13299,1.287,9.8
0.13489,1.263,9.8373
0.14489,1.236,9.8658
0.14137,1.206,9.8981
0.1528,1.181,9.9319
