0.12834,7.779,3.6483
0.11483,7.779,3.6758
0.10132,7.779,3.7042
0.14185,7.779,3.7415
0.12834,7.779,3.815
0.11483,7.779,3.8476
0.14185,7.779,3.8824
0.10132,7.779,3.9105
0.087812,7.779,3.94
0.087812,7.779,3.9871
0.087812,7.779,4.0169
0.076022,7.959,4.0436
0.10132,7.779,4.0783
0.12552,7.608,4.1118
0.0622,7.959,4.1479
0.10132,7.779,4.1769
0.047283,7.779,4.2055
0.087812,7.779,4.249
0.033774,7.779,4.2833
0.047283,7.779,4.3134
0.074302,7.779,4.3435
0.020264,7.779,4.3791
0.020264,7.779,4.4127
0.033774,7.779,4.4415
-0.019392,7.444,4.4818
-0.019392,7.444,4.5128
-0.0064639,7.444,4.5402
-0.045247,7.444,4.5825
-0.044293,7.287,4.6121
-0.058175,7.444,4.6496
-0.069603,7.287,4.6853
-0.056948,7.287,4.7157
0.019392,7.444,4.7524
-0.06817,7.137,4.7835
-0.069603,7.287,4.8182
-0.055776,7.137,4.8515
-0.055776,7.137,4.882
0.0061973,7.137,4.9157
-0.06817,7.137,4.9467
-0.092959,7.137,4.9888
-0.092959,7.137,5.0161
-0.10535,7.137,5.054
-0.10321,6.992,5.0844
-0.066785,6.992,5.1106
-0.054642,6.992,5.1441
-0.054642,6.992,5.1855
-0.066785,6.992,5.2203
0.030357,6.992,5.2482
0.017852,6.853,5.2804
-0.0058352,6.72,5.3132
-0.005724,6.592,5.3407
0.017506,6.72,5.3742
-0.005724,6.592,5.4217
-0.005724,6.592,5.4534
-0.005724,6.592,5.4792
-0.005724,6.592,5.5125
0.017172,6.592,5.5456
0.0056164,6.468,5.5753
-0.0056164,6.468,5.6088
-0.0056164,6.468,5.6493
0.027565,6.349,5.6824
0.016539,6.349,5.712
-0.0054141,6.235,5.7494
0.016242,6.235,5.7849
-0.0053177,6.124,5.8246
-0.0052256,6.018,5.8564
-0.0052256,6.018,5.8828
-0.0052256,6.018,5.9112
0.0051362,5.915,5.9492
-0.015148,5.815,5.9807
-0.0050494,5.815,6.013
0.0050494,5.815,6.0545
-0.014898,5.719,6.084
-0.004966,5.719,6.1143
-0.024426,5.626,6.1475
-0.014898,5.719,6.1792
0.0048852,5.626,6.2237
-0.014656,5.626,6.2528
-0.014419,5.535,6.2818
-0.0047307,5.448,6.309
0.0046577,5.364,6.349
0.0046577,5.364,6.3833
0.033115,5.448,6.4107
0.051235,5.364,6.4509
0.060551,5.364,6.4821
0.058722,5.202,6.5145
0.067756,5.202,6.5492
0.07679,5.202,6.5851
0.084554,5.125,6.6112
0.092087,5.05,6.6477
0.10086,5.05,6.6882
0.1065,4.906,6.7288
0.1065,4.906,6.7555
0.11343,4.838,6.7823
0.11343,4.838,6.8148
0.12014,4.771,6.8532
0.11033,4.706,6.8854
0.11536,4.581,6.9176
0.11536,4.581,6.9521
0.11385,4.521,6.9805
0.1374,4.521,7.0122
0.11239,4.463,7.0463
0.12014,4.463,7.0819
0.13391,4.406,7.112
0.1322,4.35,7.1527
0.13802,4.296,7.179
0.13632,4.243,7.2119
0.1231,4.296,7.2437
0.1274,4.192,7.2793
0.1274,4.192,7.3142
0.14027,4.142,7.348
0.14572,4.093,7.3876
0.12996,4.045,7.4174
0.14756,3.952,7.4518
0.17981,3.907,7.4765
0.17981,3.907,7.5226
0.19576,3.821,7.5544
0.21986,3.779,7.5864
0.20673,3.779,7.6189
0.22396,3.738,7.6437
0.23045,3.738,7.6786
0.23582,3.621,7.7118
0.23582,3.621,7.7517
0.24941,3.546,7.7819
0.25297,3.51,7.8153
0.25648,3.475,7.8541
0.2539,3.44,7.8937
0.2539,3.44,7.9237
0.25481,3.373,7.9522
0.24998,3.309,7.979
0.24756,3.277,8.0151
0.24295,3.216,8.0583
0.24398,3.157,8.0923
0.23427,3.101,8.1244
0.23749,3.073,8.1523
0.24598,3.046,8.1842
0.2417,2.993,8.224
0.2396,2.967,8.2508
0.24269,2.942,8.2825
0.24165,2.869,8.3118
0.23469,2.845,8.3462
0.22603,2.799,8.3844
0.22908,2.777,8.4138
0.23494,2.733,8.456
0.24059,2.69,8.4823
0.22657,2.69,8.5125
0.23057,2.629,8.5444
0.23156,2.589,8.5875
0.24405,2.532,8.618
0.24491,2.496,8.6504
0.24565,2.46,8.6822
0.25911,2.426,8.7187
0.26615,2.376,8.7444
0.26834,2.359,8.787
0.26701,2.312,8.8276
0.26957,2.266,8.857
0.27964,2.252,8.8884
0.28375,2.223,8.9248
0.29354,2.181,8.958
0.28431,2.14,8.9874
0.29187,2.114,9.015
0.28662,2.076,9.0523
0.28152,2.039,9.082
0.28002,2.003,9.1212
0.27185,1.969,9.1496
0.26057,1.936,9.1767
0.27339,1.863,9.211
0.25817,1.824,9.248
0.24658,1.786,9.2797
0.2313,1.741,9.3162
