0.056948,7.287,3.6495
0.080565,7.137,3.6817
0.056948,7.287,3.7104
0.056948,7.287,3.7388
0.030987,7.137,3.7809
0.056948,7.287,3.8173
0.043381,7.137,3.85
0.043381,7.137,3.8889
0.044293,7.287,3.9218
0.056948,7.287,3.9554
0.056948,7.287,3.9824
0.031638,7.287,4.0156
0.044293,7.287,4.0443
0.030987,7.137,4.1102
0.056948,7.287,4.1331
0.044293,7.287,4.1614
0.031638,7.287,4.1896
0.056948,7.287,4.2508
0.018983,7.287,4.2751
0.031638,7.287,4.3134
0.030987,7.137,4.3382
0.030987,7.137,4.3785
0.030987,7.137,4.4127
0.030987,7.137,4.4379
0.030987,7.137,4.4725
0.018592,7.137,4.5059
0.018592,7.137,4.5468
0.0060714,6.992,4.5841
0.0060714,6.992,4.6111
0.018214,6.992,4.644
0.018214,6.992,4.6905
-0.0060714,6.992,4.7224
-0.0058352,6.72,4.7559
-0.0059507,6.853,4.7906
-0.0058352,6.72,4.8269
-0.0058352,6.72,4.8591
-0.017172,6.592,4.8911
-0.005724,6.592,4.9269
-0.005724,6.592,4.9599
-0.005724,6.592,4.9926
0.005724,6.592,5.0256
-0.017172,6.592,5.0583
-0.016849,6.468,5.0904
0.0056164,6.468,5.1201
-0.016849,6.468,5.1476
-0.0056164,6.468,5.184
0.0056164,6.468,5.2225
-0.0056164,6.468,5.2554
0.016849,6.468,5.2881
0.028082,6.468,5.3207
0.060644,6.349,5.3482
0.059555,6.235,5.3749
0.081211,6.235,5.4074
0.081211,6.235,5.4483
0.081211,6.235,5.4836
0.11167,6.124,5.5224
0.0904,6.124,5.5551
0.10104,6.124,5.5875
0.12231,6.124,5.6197
0.10974,6.018,5.6535
0.13064,6.018,5.6868
0.13064,6.018,5.7196
0.11813,5.915,5.7535
0.11614,5.815,5.7813
0.1284,5.915,5.8104
0.12623,5.815,5.8505
0.13633,5.815,5.8751
0.12415,5.719,5.9115
0.12415,5.719,5.9484
0.13408,5.719,5.9889
0.1319,5.626,6.0142
0.12016,5.535,6.0457
0.11054,5.535,6.0845
0.12977,5.535,6.1113
0.12773,5.448,6.1471
0.12773,5.448,6.1795
0.10881,5.448,6.2116
0.10881,5.448,6.2532
0.12773,5.448,6.2884
0.12576,5.364,6.3221
0.10713,5.364,6.3547
0.10549,5.282,6.3827
0.11293,5.202,6.411
0.12016,5.125,6.4494
0.12016,5.125,6.4827
0.12016,5.125,6.5101
0.12016,5.125,6.5417
0.13796,5.125,6.5761
0.16225,5.05,6.6164
0.17102,5.05,6.6412
0.18318,4.906,6.6827
0.1917,4.906,6.7154
0.18904,4.838,6.7561
0.18064,4.838,6.7886
0.17814,4.771,6.8212
0.17814,4.771,6.856
0.17814,4.771,6.8905
0.18643,4.771,6.9243
0.18389,4.706,6.9564
0.17336,4.643,6.9903
0.18696,4.581,7.0236
0.18696,4.581,7.0563
0.19236,4.521,7.0859
0.18214,4.463,7.1214
0.16451,4.406,7.1501
0.16242,4.35,7.1769
0.15294,4.296,7.2203
0.15294,4.296,7.2513
0.1604,4.296,7.2788
0.14369,4.243,7.3193
0.14924,4.192,7.3465
0.14196,4.192,7.3747
0.14746,4.142,7.4208
0.16704,4.093,7.4481
0.15283,4.093,7.4776
0.14401,4.045,7.5158
0.14928,3.998,7.5527
0.1407,3.952,7.582
0.1391,3.907,7.6194
0.14588,3.907,7.6474
0.16258,3.821,7.6813
0.16735,3.779,7.7241
0.16554,3.738,7.758
0.17203,3.738,7.7864
0.18303,3.698,7.824
0.18979,3.583,7.888
0.18979,3.583,7.9212
0.18783,3.546,7.9468
0.19614,3.475,7.9828
0.22403,3.44,8.0522
0.20209,3.373,8.0884
0.20598,3.341,8.1243
0.23849,3.309,8.1593
0.22267,3.246,8.1906
0.20576,3.246,8.2242
0.20749,3.186,8.2566
0.21108,3.157,8.2899
0.21464,3.129,8.3189
0.21272,3.101,8.3452
0.23215,3.073,8.3833
0.25127,3.046,8.4185
0.25953,3.019,8.4456
0.24475,2.967,8.4816
0.23667,2.869,8.5132
0.28115,2.917,8.5479
0.24548,2.799,8.5865
0.30371,2.754,8.6282
0.32038,2.733,8.658
0.33663,2.711,8.6883
0.35193,2.649,8.7181
0.35841,2.629,8.7481
0.3874,2.609,8.7892
0.41866,2.551,8.8537
0.43313,2.532,8.8833
0.46536,2.589,8.9231
0.47589,2.754,8.9512
0.4865,2.733,8.9837
0.50074,2.733,9.0151
0.51972,2.733,9.0428
0.53871,2.733,9.0924
0.56355,2.649,9.1261
0.59115,2.649,9.1595
0.59562,2.669,9.1932
0.62336,2.649,9.2195
0.65636,2.69,9.2552
0.67219,2.589,9.2938
0.69017,2.589,9.3236
0.73867,2.57,9.3824
0.77308,2.551,9.4163
0.79671,2.629,9.454
0.8269,2.609,9.4909
0.87538,2.514,9.5559
0.89041,2.57,9.5818
0.91484,2.551,9.6162
0.93002,2.532,9.6585
0.98889,2.514,9.7558
0.99482,2.496,9.7876
1.0586,2.443,9.8899
1.1162,2.496,9.9625
1.1646,2.443,10.051
3.3371,6.592,10.253
3.2362,6.349,10.282
3.3829,6.592,10.314
3.3418,6.468,10.357
3.3754,6.468,10.392
3.2647,6.235,10.424
3.2172,6.124,10.453
3.3685,6.349,10.485
3.2491,6.124,10.514
3.281,6.124,10.549
3.3188,6.235,10.582
3.2597,6.124,10.616
3.2916,6.124,10.653
3.3023,6.124,10.683
3.281,6.124,10.719
3.2597,6.124,10.757
3.2556,6.018,10.783
3.2916,6.124,10.858
3.3188,6.235,10.893
3.308,6.235,10.927
